Fecha;IP;Status;Position
2021-04-09 08:02:05;192.168.150.237:1813;activated;globallist
2021-04-09 08:02:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:02:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:47;192.168.150.237:1813;activated;globallist
2021-04-09 08:01:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:10;192.168.150.237:1813;activated;globallist
2021-04-09 08:01:10;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:10;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:01;192.168.150.237:1813;activated;globallist
2021-04-09 08:01:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:01:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:53;192.168.150.237:1813;activated;globallist
2021-04-09 08:00:53;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:53;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:34;192.168.150.237:1813;activated;globallist
2021-04-09 08:00:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:20;192.168.150.237:1813;activated;globallist
2021-04-09 08:00:20;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:20;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:01;192.168.150.237:1813;activated;globallist
2021-04-09 08:00:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 08:00:01;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:42;192.168.150.237:1813;activated;globallist
2021-04-09 07:59:42;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:42;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:23;192.168.150.237:1813;activated;globallist
2021-04-09 07:59:23;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:23;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:05;192.168.150.237:1813;activated;globallist
2021-04-09 07:59:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:59:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:47;192.168.150.237:1813;activated;globallist
2021-04-09 07:58:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:34;192.168.150.237:1813;activated;globallist
2021-04-09 07:58:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:13;192.168.150.237:1813;activated;globallist
2021-04-09 07:58:13;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:13;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:00;192.168.150.237:1813;activated;globallist
2021-04-09 07:58:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:58:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:40;192.168.150.237:1813;activated;globallist
2021-04-09 07:57:40;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:40;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:18;192.168.150.237:1813;activated;globallist
2021-04-09 07:57:18;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:18;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:05;192.168.150.237:1813;activated;globallist
2021-04-09 07:57:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:57:05;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:56:44;192.168.150.237:1813;activated;globallist
2021-04-09 07:56:44;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:56:44;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:56:15;192.168.150.237:1813;activated;globallist
2021-04-09 07:56:15;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:56:15;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:52;192.168.150.237:1813;activated;globallist
2021-04-09 07:55:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:43;192.168.150.237:1813;activated;globallist
2021-04-09 07:55:43;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:43;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:22;192.168.150.237:1813;activated;globallist
2021-04-09 07:55:22;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:22;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:09;192.168.150.237:1813;activated;globallist
2021-04-09 07:55:09;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:55:09;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:57;192.168.150.237:1813;activated;globallist
2021-04-09 07:54:57;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:57;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:49;192.168.150.237:1813;activated;globallist
2021-04-09 07:54:49;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:49;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:34;192.168.150.237:1813;activated;globallist
2021-04-09 07:54:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:34;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:17;192.168.150.237:1813;activated;globallist
2021-04-09 07:54:17;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:17;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:04;192.168.150.237:1813;activated;globallist
2021-04-09 07:54:04;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:54:04;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:52;192.168.150.237:1813;activated;globallist
2021-04-09 07:53:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:38;192.168.150.237:1813;activated;globallist
2021-04-09 07:53:38;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:38;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:31;192.168.150.237:1813;activated;globallist
2021-04-09 07:53:31;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:31;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:16;192.168.150.237:1813;activated;globallist
2021-04-09 07:53:16;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:53:16;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:59;192.168.150.237:1813;activated;globallist
2021-04-09 07:52:59;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:59;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:38;192.168.150.237:1813;activated;globallist
2021-04-09 07:52:38;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:38;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:27;192.168.150.237:1813;activated;globallist
2021-04-09 07:52:27;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:27;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:13;192.168.150.237:1813;activated;globallist
2021-04-09 07:52:13;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:13;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:07;192.168.150.237:1813;activated;globallist
2021-04-09 07:52:07;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:52:07;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:59;192.168.150.237:1813;activated;globallist
2021-04-09 07:51:59;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:59;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:46;192.168.150.237:1813;activated;globallist
2021-04-09 07:51:46;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:46;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:32;192.168.150.237:1813;activated;globallist
2021-04-09 07:51:32;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:32;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:19;192.168.150.237:1813;activated;globallist
2021-04-09 07:51:19;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:51:19;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:47;192.168.150.237:1813;activated;globallist
2021-04-09 07:50:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:47;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:35;192.168.150.237:1813;activated;globallist
2021-04-09 07:50:35;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:35;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:17;192.168.150.237:1813;activated;globallist
2021-04-09 07:50:17;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:50:17;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:49:58;192.168.150.237:1813;activated;globallist
2021-04-09 07:49:58;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:49:58;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:49:42;192.168.150.237:1813;activated;globallist
2021-04-09 07:49:42;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:49:42;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:58;192.168.150.237:1813;activated;globallist
2021-04-09 07:48:58;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:58;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:46;192.168.150.237:1813;activated;globallist
2021-04-09 07:48:46;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:46;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:23;192.168.150.237:1813;activated;globallist
2021-04-09 07:48:23;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:23;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:00;192.168.150.237:1813;activated;globallist
2021-04-09 07:48:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:48:00;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:52;192.168.150.237:1813;activated;globallist
2021-04-09 07:47:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:52;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:39;192.168.150.237:1813;activated;globallist
2021-04-09 07:47:39;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:39;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:28;192.168.150.237:1813;activated;globallist
2021-04-09 07:47:28;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:28;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:20;192.168.150.237:1813;activated;globallist
2021-04-09 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:46:57;192.168.150.237:1813;activated;globallist
2021-04-09 07:46:57;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:46:57;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:46:18;192.168.150.237:1813;activated;globallist
2021-04-09 07:46:18;192.168.150.238:1813;deactivated;globallist
2021-04-09 07:46:18;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:46;192.168.150.237:1813;activated;globallist
2021-04-12 07:49:46;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:46;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:28;192.168.150.237:1813;activated;globallist
2021-04-12 07:49:28;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:28;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:08;192.168.150.237:1813;activated;globallist
2021-04-12 07:49:08;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:49:08;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:48:53;192.168.150.237:1813;activated;globallist
2021-04-12 07:48:53;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:48:53;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:48:09;192.168.150.237:1813;activated;globallist
2021-04-12 07:48:09;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:48:09;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:52;192.168.150.237:1813;activated;globallist
2021-04-12 07:47:52;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:52;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:36;192.168.150.237:1813;activated;globallist
2021-04-12 07:47:36;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:36;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:13;192.168.150.237:1813;activated;globallist
2021-04-12 07:47:13;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:47:13;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:46:51;192.168.150.237:1813;activated;globallist
2021-04-12 07:46:51;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:46:51;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:46:12;192.168.150.237:1813;activated;globallist
2021-04-12 07:46:12;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:46:12;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:59;192.168.150.237:1813;activated;globallist
2021-04-12 07:45:59;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:59;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:27;192.168.150.237:1813;activated;globallist
2021-04-12 07:45:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:09;192.168.150.237:1813;activated;globallist
2021-04-12 07:45:09;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:45:09;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:44:52;192.168.150.237:1813;activated;globallist
2021-04-12 07:44:52;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:44:52;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:44:35;192.168.150.237:1813;activated;globallist
2021-04-12 07:44:35;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:44:35;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:43:58;192.168.150.237:1813;activated;globallist
2021-04-12 07:43:58;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:43:58;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:43:27;192.168.150.237:1813;activated;globallist
2021-04-12 07:43:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:43:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:51;192.168.150.237:1813;activated;globallist
2021-04-12 07:42:51;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:51;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:33;192.168.150.237:1813;activated;globallist
2021-04-12 07:42:33;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:33;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:27;192.168.150.237:1813;activated;globallist
2021-04-12 07:42:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:05;192.168.150.237:1813;activated;globallist
2021-04-12 07:42:05;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:42:05;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:41:04;192.168.150.237:1813;activated;globallist
2021-04-12 07:41:04;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:41:04;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:40:28;192.168.150.237:1813;activated;globallist
2021-04-12 07:40:28;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:40:28;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:39:46;192.168.150.237:1813;activated;globallist
2021-04-12 07:39:46;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:39:46;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:39:25;192.168.150.237:1813;activated;globallist
2021-04-12 07:39:25;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:39:25;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:38:54;192.168.150.237:1813;activated;globallist
2021-04-12 07:38:54;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:38:54;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:38:02;192.168.150.237:1813;activated;globallist
2021-04-12 07:38:02;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:38:02;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:37:26;192.168.150.237:1813;activated;globallist
2021-04-12 07:37:26;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:37:26;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:37:17;192.168.150.237:1813;activated;globallist
2021-04-12 07:37:17;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:37:17;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:36:07;192.168.150.237:1813;activated;globallist
2021-04-12 07:36:07;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:36:07;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:35:49;192.168.150.237:1813;activated;globallist
2021-04-12 07:35:49;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:35:49;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:35:27;192.168.150.237:1813;activated;globallist
2021-04-12 07:35:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:35:27;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:34:44;192.168.150.237:1813;activated;globallist
2021-04-12 07:34:44;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:34:44;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:30:35;192.168.150.237:1813;activated;globallist
2021-04-12 07:30:35;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:30:35;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:28:00;192.168.150.237:1813;activated;globallist
2021-04-12 07:28:00;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:28:00;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:27:28;192.168.150.237:1813;activated;globallist
2021-04-12 07:27:28;192.168.150.238:1813;deactivated;globallist
2021-04-12 07:27:28;192.168.150.238:1813;deactivated;globallist
