Fecha;APBaseRadioMAC;IPAddress;MACAddress
2021-02-03 07:44:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:44:07;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:43:59;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:43:47;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:43:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:43:37;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:43:29;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:43:16;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:43:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:43:07;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:42:59;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:42:46;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:42:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:42:37;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:42:29;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:42:16;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:42:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:42:07;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:41:59;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:41:46;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:41:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:41:37;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:41:29;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:41:16;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:41:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:41:06;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:40:59;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:40:46;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:40:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:40:36;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:40:29;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:40:16;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:40:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:40:05;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:39:59;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:39:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:39:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:39:35;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:39:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:39:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:39:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:39:05;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:38:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:38:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:38:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:38:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:38:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:38:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:38:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:38:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:37:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:37:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:37:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:37:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:37:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:37:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:37:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:37:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:36:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:36:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:36:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:36:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:36:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:36:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:36:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:36:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:35:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:35:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:35:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:35:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:35:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:35:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:35:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:35:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:34:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:34:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:34:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:34:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:34:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:34:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:34:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:34:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:33:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:33:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:33:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:33:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:33:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:33:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:33:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:33:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:32:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:32:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:32:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:32:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:32:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:32:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:32:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:32:04;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:31:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-03 07:31:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-03 07:31:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-03 07:31:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-03 07:31:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:50:32;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:50:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:50:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:50:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:50:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:49:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:49:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:49:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:49:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:49:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:49:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:49:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:49:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:48:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:48:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:48:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:48:30;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:48:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:48:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:48:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:48:00;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:47:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:47:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:47:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:47:30;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:47:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:47:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:47:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:47:00;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:46:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:46:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:46:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:46:29;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:46:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:46:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:46:17;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:45:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:45:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:45:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:45:47;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:45:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:45:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:45:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:45:16;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:44:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:44:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:44:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:44:46;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:44:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:44:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:44:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:44:16;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:43:58;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:43:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:43:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:43:46;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:43:28;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:43:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:43:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:43:16;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:42:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:42:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:42:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:42:46;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:42:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:42:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:42:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:42:15;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:41:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:41:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:41:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:41:45;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:41:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:41:22;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:41:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:41:15;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:40:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:40:52;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:40:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:40:45;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:40:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:40:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:40:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:40:15;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:39:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:39:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:39:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:39:45;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:39:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:39:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:39:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:39:15;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:38:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:38:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:38:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:38:45;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:38:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:38:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:38:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:38:14;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:37:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:37:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:37:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:37:44;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:37:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:37:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:37:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:37:13;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:36:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:36:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:36:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:36:43;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:36:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:36:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:36:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:36:13;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:35:55;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:35:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:35:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:35:42;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:35:25;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:35:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:35:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:35:12;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:34:55;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:34:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:34:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:34:42;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:34:25;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:34:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:34:21;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:34:12;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:33:55;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:33:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:33:51;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:33:42;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:33:25;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:33:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:33:20;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:33:12;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:32:54;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:32:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:32:50;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:32:42;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:32:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:32:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:32:20;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:32:12;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:31:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:31:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:31:50;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:31:42;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:31:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:31:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:31:20;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:31:11;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:30:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:30:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:30:50;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:30:41;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:30:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:30:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:30:20;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:30:11;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-04 07:29:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-04 07:29:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-04 07:29:50;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-04 07:29:41;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
